gene_id	dogFPKM	geneFPKM	exp_group	RT	tissue
ENSG00000276712.1	0.0	5.024	med	NRT	testis
ENSG00000065534.19	0.0	5.023	med	UND	testis
ENSG00000135617.4	0.0	5.023	med	UND	testis
ENSG00000261240.1	0.0	5.022	med	NRT	testis
ENSG00000148826.9	0.0	5.021	med	UND	testis
ENSG00000237669.1	0.0	5.02	med	NRT	testis
ENSG00000276278.1	0.0	5.02	med	NRT	testis
ENSG00000261505.1	0.0	5.019	med	UND	testis
ENSG00000220848.5	0.0	5.016	med	UND	testis
ENSG00000284738.1	0.0	5.016	med	UND	testis
ENSG00000122481.17	0.0	5.015	med	NRT	testis
ENSG00000243725.7	0.0	5.013	med	NRT	testis
ENSG00000117308.15	0.0	5.013	med	UND	testis
ENSG00000241322.11	0.0	5.013	med	NRT	testis
ENSG00000182985.18	0.0	5.012	med	NRT	testis
ENSG00000257346.1	0.0	5.01	med	UND	testis
ENSG00000204580.13	0.995	5.01	med	RT	testis
ENSG00000261159.1	1.685	5.01	med	RT	testis
ENSG00000166557.14	0.0	5.009	med	NRT	testis
ENSG00000131759.18	0.0	5.0065	med	NRT	testis
ENSG00000165312.7	0.0	5.006	med	NRT	testis
ENSG00000140455.17	0.0	5.006	med	UND	testis
ENSG00000284154.1	0.0	5.006	med	NRT	testis
ENSG00000184949.17	0.0	5.0055	med	NRT	testis
ENSG00000101193.8	0.64	5.0035	med	RT	testis
ENSG00000100568.11	0.0	5.003	med	UND	testis
ENSG00000102401.20	0.0	5.003	med	NRT	testis
ENSG00000095787.24	0.0	5.002	med	NRT	testis
ENSG00000226706.1	0.0	5.002	med	NRT	testis
ENSG00000160305.18	0.675	5.0009999999999994	med	RT	testis
ENSG00000175970.11	2.27	5.0	med	RT	testis
ENSG00000248019.3	0.0	4.999	med	UND	testis
ENSG00000163050.18	0.0	4.997	med	NRT	testis
ENSG00000178965.14	0.86	4.996	med	RT	testis
ENSG00000278499.2	0.0	4.995	med	UND	testis
ENSG00000125877.13	1.23	4.995	med	RT	testis
ENSG00000177410.13	0.0	4.994999999999999	med	NRT	testis
ENSG00000205808.7	0.0	4.994	med	UND	testis
ENSG00000258559.2	0.0	4.993	med	NRT	testis
ENSG00000279571.3	0.0	4.993	med	UND	testis
ENSG00000278054.1	0.5	4.993	med	RT	testis
ENSG00000271218.1	0.0	4.9910000000000005	med	UND	testis
ENSG00000082196.21	0.0	4.9910000000000005	med	NRT	testis
ENSG00000224470.8	0.0	4.99	med	NRT	testis
ENSG00000049245.13	2.17	4.988	med	RT	testis
ENSG00000090061.17	0.0	4.987	med	UND	testis
ENSG00000260345.1	0.0	4.984	med	NRT	testis
ENSG00000213024.12	0.0	4.9825	med	NRT	testis
ENSG00000013392.8	0.35	4.98	med	RT	testis
ENSG00000159685.11	0.0	4.979	med	NRT	testis
ENSG00000164109.14	0.0	4.979	med	NRT	testis
ENSG00000163453.11	0.0	4.978	med	UND	testis
ENSG00000104133.15	0.0	4.978	med	UND	testis
ENSG00000160190.14	0.665	4.977	med	RT	testis
ENSG00000275091.1	0.0	4.977	med	UND	testis
ENSG00000151553.15	0.0	4.977	med	NRT	testis
ENSG00000205302.7	0.27	4.976	med	RT	testis
ENSG00000118939.18	0.0	4.974	med	NRT	testis
ENSG00000231194.1	0.0	4.974	med	UND	testis
ENSG00000126091.21	2.51	4.973	med	RT	testis
ENSG00000251675.1	0.0	4.973	med	UND	testis
ENSG00000171346.16	0.0	4.9725	med	NRT	testis
ENSG00000257550.2	0.0	4.972	med	UND	testis
ENSG00000126709.16	0.0	4.972	med	NRT	testis
ENSG00000253643.6	0.0	4.971	med	NRT	testis
ENSG00000102996.5	0.0	4.971	med	NRT	testis
ENSG00000212238.1	0.0	4.971	med	NRT	testis
ENSG00000259049.1	0.0	4.97	med	UND	testis
ENSG00000186432.10	0.0	4.968999999999999	med	NRT	testis
ENSG00000102007.11	0.0	4.968500000000001	med	UND	testis
ENSG00000186222.5	0.0	4.968	med	NRT	testis
ENSG00000138442.10	0.0	4.966	med	NRT	testis
ENSG00000165861.14	0.0	4.966	med	NRT	testis
ENSG00000176809.10	0.0	4.966	med	NRT	testis
ENSG00000204642.14	0.0	4.964	med	UND	testis
ENSG00000273269.3	0.0	4.963	med	NRT	testis
ENSG00000180279.7	0.0	4.962999999999999	med	UND	testis
ENSG00000126003.7	0.0	4.9625	med	NRT	testis
ENSG00000251545.2	0.0	4.962	med	UND	testis
ENSG00000053371.13	1.23	4.961	med	RT	testis
ENSG00000282317.1	0.635	4.96	med	RT	testis
ENSG00000273568.1	0.0	4.96	med	NRT	testis
ENSG00000234127.9	0.0	4.959	med	NRT	testis
ENSG00000283599.2	0.0	4.959	med	NRT	testis
ENSG00000137700.18	0.0	4.957	med	UND	testis
ENSG00000178741.12	0.43	4.957	med	RT	testis
ENSG00000279359.1	1.77	4.9565	med	RT	testis
ENSG00000013374.17	0.0	4.956	med	UND	testis
ENSG00000288644.1	0.0	4.956	med	NRT	testis
ENSG00000092531.10	0.0	4.954	med	UND	testis
ENSG00000227087.4	1.01	4.954	med	RT	testis
ENSG00000120053.12	0.0	4.954	med	UND	testis
ENSG00000125846.15	0.0	4.952	med	UND	testis
ENSG00000092820.18	0.0	4.9510000000000005	med	NRT	testis
ENSG00000264486.1	0.0	4.9510000000000005	med	UND	testis
ENSG00000159593.15	0.0	4.95	med	NRT	testis
ENSG00000163319.11	0.0	4.949	med	UND	testis
ENSG00000185246.18	0.0	4.948	med	UND	testis
ENSG00000205356.10	0.0	4.948	med	UND	testis
ENSG00000196074.13	0.0	4.9475	med	NRT	testis
ENSG00000186352.9	0.0	4.946000000000001	med	UND	testis
ENSG00000257135.7	0.0	4.944500000000001	med	NRT	testis
ENSG00000239264.9	0.0	4.944	med	UND	testis
ENSG00000062650.20	0.0	4.941	med	NRT	testis
ENSG00000185088.14	0.0	4.941	med	UND	testis
ENSG00000263970.1	0.0	4.9399999999999995	med	UND	testis
ENSG00000260475.1	0.82	4.939	med	RT	testis
ENSG00000109066.14	0.0	4.938	med	UND	testis
ENSG00000272086.1	0.0	4.937	med	NRT	testis
ENSG00000230159.1	0.0	4.937	med	NRT	testis
ENSG00000157326.19	0.0	4.937	med	NRT	testis
ENSG00000172893.16	0.30000000000000004	4.935	med	RT	testis
ENSG00000234638.1	0.0	4.934	med	UND	testis
ENSG00000175294.6	0.0	4.933999999999999	med	NRT	testis
ENSG00000251357.4	0.0	4.932	med	NRT	testis
ENSG00000274828.1	0.0	4.9315	med	NRT	testis
ENSG00000150527.17	0.0	4.93	med	NRT	testis
ENSG00000172831.14	0.0	4.93	med	NRT	testis
ENSG00000284031.1	0.0	4.928	med	NRT	testis
ENSG00000173557.15	0.0	4.927	med	UND	testis
ENSG00000273541.1	0.0	4.926	med	NRT	testis
ENSG00000186281.12	0.0	4.926	med	UND	testis
ENSG00000204950.4	0.0	4.9255	med	NRT	testis
ENSG00000266101.1	0.0	4.923500000000001	med	UND	testis
ENSG00000130159.14	0.0	4.923	med	NRT	testis
ENSG00000043093.15	0.0	4.921	med	NRT	testis
ENSG00000164053.21	0.0	4.921	med	UND	testis
ENSG00000166037.11	0.0	4.919	med	UND	testis
ENSG00000135052.16	0.0	4.917	med	UND	testis
ENSG00000232959.1	0.0	4.916	med	UND	testis
ENSG00000127603.30	1.24	4.915	med	RT	testis
ENSG00000174483.20	0.0	4.915	med	NRT	testis
ENSG00000087470.19	0.0	4.914	med	UND	testis
ENSG00000227492.2	0.0	4.914	med	UND	testis
ENSG00000139044.12	0.0	4.913	med	UND	testis
ENSG00000227141.2	0.0	4.909000000000001	med	NRT	testis
ENSG00000260469.3	0.0	4.907	med	NRT	testis
ENSG00000116251.11	0.0	4.907	med	NRT	testis
ENSG00000110455.14	0.64	4.907	med	RT	testis
ENSG00000234793.1	0.0	4.905	med	UND	testis
ENSG00000115738.10	0.0	4.905	med	NRT	testis
ENSG00000167700.9	0.0	4.905	med	NRT	testis
ENSG00000204228.4	0.0	4.9030000000000005	med	NRT	testis
ENSG00000223802.8	0.0	4.9025	med	UND	testis
ENSG00000109445.11	0.24	4.902	med	RT	testis
ENSG00000213719.8	0.0	4.902	med	NRT	testis
ENSG00000177602.5	0.0	4.902	med	UND	testis
ENSG00000164743.5	0.0	4.901	med	NRT	testis
ENSG00000236886.2	0.0	4.901	med	NRT	testis
ENSG00000196449.4	0.0	4.901	med	UND	testis
ENSG00000112855.17	0.0	4.899	med	NRT	testis
